duration,protocol_type,src_bytes,dst_bytes,count,srv_count,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,num_failed_logins,logged_in,wrong_fragment,urgent,hot,label,severity,timestamp,src_ip,dst_ip
9.944072019669122,tcp,502.0084431887569,904.8592267093275,11.013846595688136,0.0,0.838,0.281,0.0,0.0,1,1,0,0,0,BENIGN,normal,2026-08-15 12:42:45.459831,107.58.63.174,188.54.36.124
3.5401880436870483,tcp,562.2438332675747,491.0418947738749,14.51360273751697,0.0,0.667,0.149,0.013,0.0,0,1,0,0,1,BENIGN,normal,2026-08-13 14:42:17.459831,18.40.169.202,196.81.150.84
0.0,tcp,110.45117622631997,665.9711429404756,18.499604880337642,0.0,0.869,0.192,0.157,0.135,0,1,0,0,0,BENIGN,normal,2026-08-13 19:40:39.459831,110.46.211.173,33.67.189.165
0.33981601239177806,tcp,612.9967623844051,607.7259078927148,39.44150614165074,0.0,0.752,0.193,0.0,0.066,0,1,0,0,0,BENIGN,normal,2026-08-14 00:08:37.459831,221.34.237.125,86.199.185.133
1.0474804661218375,icmp,245.47392353798162,452.74507660005736,7.354466091672732,31.672348673790577,0.981,0.0,0.0,0.001,0,0,0,0,0,BENIGN,normal,2026-08-15 11:04:24.459831,189.156.26.115,114.228.253.237
1.3467762710859779,tcp,750.4140854819813,721.3333012830566,5.893220115321846,16.93147611914266,0.994,0.133,0.0,0.071,0,1,0,0,0,BENIGN,normal,2026-08-14 04:09:31.459831,140.127.160.109,210.10.137.63
3.1794659569294463,tcp,440.5433685394442,666.3881315832514,0.0,25.3300989661807,0.748,0.152,0.025,0.045,0,0,0,0,0,BENIGN,normal,2026-08-14 19:10:22.459831,207.89.12.146,212.205.48.205
2.3087432924493325,udp,531.4549581510596,212.19508488626002,12.299984765094862,11.411653366193729,0.762,0.154,0.0,0.012,0,1,0,0,0,BENIGN,normal,2026-08-15 01:39:30.459831,84.152.133.94,52.142.44.37
5.3506301891950345,udp,293.7265920509387,1209.2862163839627,3.643872189476329,1.5193570552496762,0.942,0.166,0.041,0.192,0,1,0,0,0,BENIGN,normal,2026-08-14 07:40:55.459831,1.95.78.56,165.182.195.6
1.082578759599541,tcp,726.4523556816332,728.6957250988121,0.0,0.0,0.819,0.034,0.124,0.033,0,1,0,0,0,BENIGN,normal,2026-08-14 20:24:46.459831,39.192.245.163,110.156.163.40
0.0,udp,500.1290850776211,573.4966695511052,19.33533657507424,34.121574772702374,0.824,0.121,0.0,0.0,0,0,0,0,0,BENIGN,normal,2026-08-13 23:48:07.459831,100.169.37.41,159.207.19.24
1.5772133761893896,tcp,513.1358884461292,731.3446876521633,0.0,30.894865329835635,0.892,0.015,0.054,0.0,0,0,0,0,0,BENIGN,normal,2026-08-15 12:55:10.459831,216.221.200.52,115.43.231.113
1.99949847774752,udp,511.9379032647477,568.6502540180634,1.413167847530179,0.0,0.961,0.15,0.107,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 17:37:51.459831,93.4.248.90,83.25.172.55
0.3698860040556733,tcp,666.4868449593683,830.0893297956417,0.0,0.0,0.862,0.058,0.041,0.033,0,1,0,0,0,BENIGN,normal,2026-08-15 10:52:11.459831,26.84.155.191,196.119.157.244
0.602675794500988,tcp,0.0,5.099264681542403,157.3861384363105,126.66559642787345,0.16,0.954,0.781,0.45,0,0,0,0,0,PortScan,suspicious,2026-08-14 07:53:05.459831,109.122.71.17,179.200.118.113
0.6643701630138146,udp,288.45467504362773,1247.6123383061545,15.182897479341301,0.0,0.817,0.114,0.03,0.01,1,1,0,0,0,BENIGN,normal,2026-08-14 10:10:10.459831,251.148.165.109,200.245.83.240
0.4155269454668984,tcp,411.92947901639354,832.1240939488772,72.33089601960695,0.0,0.928,0.123,0.049,0.021,0,1,0,0,0,BENIGN,normal,2026-08-14 22:05:31.459831,161.195.11.107,23.52.69.10
0.47206473792783604,tcp,50.63046265823658,0.0,199.741968551727,111.60423989992044,0.212,0.82,0.561,0.821,0,0,0,0,0,BruteForce,suspicious,2026-08-14 21:46:37.459831,172.65.203.100,121.100.75.27
0.8426420115028476,tcp,596.6619788542388,677.6737466092482,0.0,0.0,0.739,0.074,0.103,0.088,0,0,0,0,0,BENIGN,normal,2026-08-15 00:18:26.459831,207.129.104.244,252.18.65.61
0.0,tcp,62.567892647506966,152.73428363167739,344.93800606423457,388.65639821535393,1.0,0.128,1.0,0.089,0,0,0,0,0,DDoS,critical,2026-08-14 06:07:53.459831,248.115.201.26,139.248.86.48
0.775806253618865,udp,550.9223671138691,795.3889138432343,0.0,0.0,0.696,0.072,0.0,0.014,0,0,0,0,0,BENIGN,normal,2026-08-14 16:28:14.459831,71.254.93.213,207.220.161.147
2.797144658418769,tcp,747.9614801363641,537.7499319466041,18.073645850724205,30.614075635449176,0.711,0.103,0.043,0.0,0,0,0,0,0,BENIGN,normal,2026-08-14 09:43:48.459831,219.114.83.38,215.63.234.17
1.0623663549443179,udp,397.7905253855015,1082.7562051144037,0.0,0.0,0.685,0.106,0.0,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 11:29:02.459831,173.153.211.72,26.93.246.133
4.917951651004389,tcp,769.8970459551696,583.1737844953936,0.0,0.0,0.757,0.253,0.003,0.0,0,0,0,0,0,BENIGN,normal,2026-08-15 02:50:13.459831,138.155.33.151,180.199.45.157
3.1673555780365534,tcp,610.0948060606664,646.046149501699,0.0,14.697873892231279,0.831,0.042,0.232,0.113,0,0,0,0,0,BENIGN,normal,2026-08-14 19:43:41.459831,165.118.233.183,38.165.37.189
1.1817917528617154,tcp,328.55729632241764,826.5045313246899,48.12913193018271,0.0,0.94,0.186,0.076,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 10:47:03.459831,133.36.125.189,42.167.213.184
0.33409812026623187,tcp,439.7082880402296,327.2537148945005,0.0,0.0,0.796,0.161,0.025,0.043,0,1,0,0,0,BENIGN,normal,2026-08-14 22:04:42.459831,91.149.209.47,141.119.139.115
0.0,tcp,275.99351205699776,899.0271991621856,0.0,2.188449201272978,0.914,0.074,0.061,0.0,0,1,0,0,1,BENIGN,normal,2026-08-14 15:00:47.459831,117.170.192.99,199.198.116.202
1.1210723806979268,udp,292.7139049026721,963.6200788220647,13.793208886239537,0.0,1.0,0.14,0.045,0.0,0,0,0,0,1,BENIGN,normal,2026-08-13 18:08:54.459831,7.211.43.233,100.209.159.100
0.0,udp,68.21884003277714,69.13370169486026,416.5511088811623,419.4298499233688,0.95,0.121,0.604,0.0,0,0,0,0,0,DDoS,critical,2026-08-13 17:11:13.459831,139.55.51.203,147.138.178.97
4.100373857124982,tcp,739.1712707525201,465.75517442774515,62.18912741406419,0.0,0.856,0.015,0.004,0.0,0,0,0,0,0,BENIGN,normal,2026-08-14 08:30:15.459831,190.151.199.233,162.2.14.16
0.09507168507636608,tcp,43.522051886215905,0.0,118.07600454404941,107.25069656843216,0.196,0.968,0.681,0.542,0,0,0,0,0,PortScan,suspicious,2026-08-14 07:52:44.459831,109.122.71.17,242.223.73.69
0.4935941650207852,tcp,46.22965958490887,61.831753962639375,199.17369451036726,72.53079397941714,0.168,0.827,0.501,0.433,0,0,0,0,0,PortScan,suspicious,2026-08-14 14:53:43.459831,246.43.223.5,93.69.171.223
0.0,tcp,464.19846143728785,462.37375121642964,20.47967376433183,21.494665009957103,0.99,0.001,0.129,0.072,0,1,0,0,0,BENIGN,normal,2026-08-14 16:42:20.459831,70.160.188.169,214.109.216.157
1.3763988248894132,tcp,544.6146950596731,540.3324318534343,72.68959037339235,0.0,0.87,0.313,0.137,0.091,0,1,0,0,0,BENIGN,normal,2026-08-15 08:15:45.459831,119.128.190.76,102.24.202.143
2.182016671858055,udp,318.3980846832604,432.0025072958058,0.0,1.674356290010403,0.752,0.0,0.042,0.037,0,1,0,0,1,BENIGN,normal,2026-08-14 05:26:17.459831,131.119.254.154,88.219.234.155
2.614627114364823,udp,362.3144369668013,401.08921964877624,0.0,0.0,0.87,0.162,0.0,0.081,0,1,0,0,1,BENIGN,normal,2026-08-14 17:03:25.459831,140.127.160.109,57.124.34.67
2.038242817737495,tcp,441.57150348482423,911.3213546065257,0.0,0.0,0.873,0.004,0.0,0.021,0,0,0,0,0,BENIGN,normal,2026-08-14 09:17:28.459831,24.70.64.123,85.57.94.89
5.1014535958146885,udp,720.488328843586,396.9684823032958,0.0,0.0,0.818,0.055,0.1,0.062,0,1,0,0,0,BENIGN,normal,2026-08-15 01:38:23.459831,46.144.135.103,10.246.94.197
8.971863724940983,tcp,274.56134246424676,747.586451771743,0.0,0.0,0.615,0.323,0.094,0.075,0,1,0,0,0,BENIGN,normal,2026-08-14 12:18:07.459831,70.91.55.147,220.96.105.106
0.8428979737572861,udp,2.925376923376831,733.0330061480756,0.0,0.0,0.747,0.092,0.079,0.0,0,0,0,0,0,BruteForce,suspicious,2026-08-13 22:23:54.459831,20.121.73.204,217.150.166.111
0.0,tcp,633.1411544809516,242.47224885576654,30.40782307930102,1.4537325516941388,0.925,0.139,0.0,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 19:50:42.459831,164.44.193.183,205.184.22.163
1.1743247255824678,tcp,376.97903325461607,761.8679005196074,0.0,15.840288045802103,0.838,0.042,0.145,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 03:15:14.459831,85.172.155.130,29.51.174.44
2.382129665675498,icmp,296.896942893591,672.5294305440328,19.90659869556828,0.0,0.742,0.0,0.102,0.003,0,1,0,0,0,BENIGN,normal,2026-08-15 07:45:46.459831,208.95.51.190,152.30.225.71
3.661372010964318,icmp,402.80616410757705,688.413896976059,8.21148057389967,15.683995297312329,1.0,0.158,0.058,0.144,0,0,0,0,0,BENIGN,normal,2026-08-14 18:55:36.459831,227.223.80.113,161.219.30.123
0.7852753390655741,tcp,149.94560533980527,45.53895047542643,29.642559206063897,58.4624200143763,0.972,0.064,0.0,0.016,3,0,0,0,0,BruteForce,suspicious,2026-08-15 08:25:28.459831,113.221.19.117,204.170.202.235
1.3404111677647763,udp,542.3314707927283,311.9418107134815,35.73251373369431,19.72583262571935,0.806,0.281,0.069,0.064,0,1,0,0,0,BENIGN,normal,2026-08-13 22:59:38.459831,220.57.131.48,239.153.161.1
1.8216728304091123,tcp,467.302643333099,984.0697559385299,9.145585591799664,10.352457739738337,0.888,0.0,0.069,0.103,0,1,0,0,0,BENIGN,normal,2026-08-15 11:52:48.459831,249.86.163.242,136.254.195.178
3.5841652100810513,tcp,166.5147073850081,656.8470529507579,52.93961049705127,5.778480914106303,0.65,0.0,0.0,0.02,0,0,0,0,0,BruteForce,suspicious,2026-08-13 22:30:29.459831,30.51.226.224,77.94.92.153
2.7790285658844973,tcp,488.1318181459306,723.8547406462066,0.0,24.932450782914593,0.953,0.019,0.057,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 00:01:15.459831,160.52.49.17,59.66.214.216
0.0,tcp,307.26209160953437,733.3691860786687,0.0,19.678475014547416,0.892,0.195,0.13,0.031,0,1,0,0,0,BENIGN,normal,2026-08-14 22:50:06.459831,238.162.137.214,74.15.237.66
0.0,tcp,562.5030938967205,362.855048309361,0.0,22.31670689521836,0.876,0.0,0.175,0.168,0,1,0,0,0,BENIGN,normal,2026-08-15 10:17:10.459831,114.21.80.208,176.138.109.71
0.8411666090490055,tcp,535.5011470404379,269.27206116636773,17.257573091410414,0.0,0.961,0.0,0.0,0.035,0,1,0,0,0,BENIGN,normal,2026-08-13 17:41:02.459831,132.244.195.175,3.48.140.177
2.9261158470446382,tcp,489.0724445646827,879.6411105575951,0.0,0.0,0.867,0.208,0.0,0.05,0,1,0,0,0,BENIGN,normal,2026-08-14 03:48:21.459831,207.89.12.146,189.106.128.7
1.1738759602726279,tcp,494.56552080092035,943.832821027085,14.189035500339793,12.999806490545826,0.739,0.154,0.0,0.039,0,0,0,0,0,BENIGN,normal,2026-08-14 12:27:22.459831,173.122.229.147,64.157.14.227
0.10523265676141828,tcp,72.45138436409351,63.16938550551872,140.4233937420676,171.13912930418604,0.274,0.915,0.677,0.773,0,0,0,0,0,PortScan,suspicious,2026-08-13 22:36:27.459831,220.221.199.223,159.63.227.161
0.6438842880862357,tcp,120.01012963072701,0.0,48.82043180572221,11.390695038176576,0.999,0.0,0.233,0.152,8,0,0,0,0,BruteForce,suspicious,2026-08-13 22:23:09.459831,20.121.73.204,171.155.93.64
0.0,udp,567.5432566511971,810.7140325393701,45.32373226320506,2.98220676938753,0.871,0.117,0.121,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 05:49:21.459831,15.190.146.239,221.228.177.112
1.5078871206469315,tcp,253.25384478717825,678.2044504313922,14.047079796640691,0.0,0.984,0.055,0.003,0.087,0,0,0,0,0,BENIGN,normal,2026-08-14 01:42:38.459831,23.147.149.158,71.12.15.129
0.0,tcp,962.4910022486955,752.2303402865491,0.0,0.0,0.886,0.018,0.0,0.0,0,1,0,0,0,BENIGN,normal,2026-08-13 16:29:04.459831,130.104.233.50,231.231.152.152
0.14532944415869292,tcp,79.29216353941379,0.0,386.97958435960476,348.0645822166603,1.0,0.0,0.538,0.0,0,0,1,0,0,DDoS,critical,2026-08-13 23:52:38.459831,231.218.216.169,179.70.103.124
0.18077191897107364,udp,214.67825067195568,0.0,409.85307088433774,352.42283397084975,0.977,0.0,0.795,0.123,0,0,2,0,0,DDoS,critical,2026-08-14 00:34:20.459831,247.132.90.224,190.182.46.104
0.98212657037678,tcp,181.79853902002156,179.7693699107572,428.18544829537046,306.8321078743919,0.871,0.012,0.619,0.175,0,0,1,0,0,Botnet,critical,2026-08-15 07:03:12.459831,92.177.130.225,124.47.104.81
2.5844926578000433,tcp,573.6180858186946,630.4527101366966,63.17082086049146,0.0,1.0,0.173,0.204,0.047,0,1,0,0,1,BENIGN,normal,2026-08-15 02:31:40.459831,219.117.112.27,14.177.201.74
0.0,tcp,456.724606627707,1140.783680743759,0.0,57.65006552116947,0.707,0.016,0.176,0.111,0,0,0,0,0,BENIGN,normal,2026-08-14 07:48:37.459831,178.200.127.40,228.40.57.66
0.6088294721994586,tcp,311.78249081676034,676.4697877189432,0.0,0.0,0.843,0.0,0.068,0.046,0,0,0,0,0,BENIGN,normal,2026-08-14 13:19:22.459831,48.143.14.51,230.237.147.172
4.044600501676094,tcp,552.2183383745402,518.2448222147008,6.84335591898777,51.08971101170088,0.842,0.0,0.0,0.12,0,1,0,0,0,BENIGN,normal,2026-08-14 15:35:48.459831,19.48.186.220,3.102.251.69
0.7835573742438584,tcp,534.9753563238079,1075.0821801616141,17.703121503777492,0.0,0.782,0.238,0.01,0.006,0,1,0,0,1,BENIGN,normal,2026-08-14 06:40:23.459831,216.221.200.52,227.222.236.174
0.6456427518985393,tcp,200.35387686174633,623.9301272546523,72.07259697540593,60.623557627283795,0.813,0.066,0.102,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 08:28:18.459831,235.11.157.33,24.115.220.144
0.2580490827704509,tcp,322.89186861885423,1013.8740035224414,75.15988668742506,0.0,0.779,0.199,0.125,0.099,0,1,0,0,1,BENIGN,normal,2026-08-14 17:25:49.459831,107.234.70.112,66.221.38.10
0.981424867881034,udp,331.43147186944617,900.9489643814884,20.528474226262073,16.75282484170378,0.799,0.008,0.0,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 20:06:17.459831,134.51.187.149,174.68.40.155
7.856955999908787,tcp,649.6336285874601,669.264882348094,0.0,6.340390553024173,0.934,0.032,0.117,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 02:18:42.459831,162.9.57.228,238.46.158.182
0.0,udp,115.46350897534232,90.6886555891264,408.5897871729513,385.0312639284452,0.981,0.032,0.845,0.088,0,0,0,0,0,DDoS,critical,2026-08-13 23:52:32.459831,231.218.216.169,66.82.27.151
0.0,tcp,532.4511969459655,529.5882116790254,6.289292784539309,31.561104134582795,0.893,0.067,0.19,0.05,0,1,0,0,0,BENIGN,normal,2026-08-14 13:20:44.459831,117.115.133.15,64.48.137.215
1.2922918287722904,tcp,473.9884576397967,705.4784314278452,0.0,33.49388894892549,1.0,0.094,0.0,0.013,0,1,0,0,0,BENIGN,normal,2026-08-14 05:55:17.459831,178.200.127.40,192.167.140.41
1.0314279020608323,tcp,572.2968353264148,456.49427118384426,3.976046221269128,15.035589026567145,0.917,0.061,0.0,0.058,0,0,0,0,0,BENIGN,normal,2026-08-15 12:44:49.459831,187.46.46.1,87.2.209.104
0.9395026382291365,tcp,441.99026267105927,994.1722035149062,26.94230899934557,0.0,1.0,0.11,0.12,0.069,0,1,0,0,0,BENIGN,normal,2026-08-14 20:11:32.459831,159.13.197.53,186.181.145.42
0.42489216591658213,udp,844.7550631935027,506.24327207533764,17.16273008382821,0.0,0.796,0.181,0.053,0.012,0,1,0,0,0,BENIGN,normal,2026-08-14 22:17:37.459831,198.226.117.154,199.90.68.244
0.40785233564238843,tcp,267.1617036847469,733.743142432642,0.0,0.0,0.853,0.098,0.0,0.078,0,1,0,0,0,BENIGN,normal,2026-08-14 15:22:49.459831,207.3.231.83,129.129.7.177
0.0,tcp,0.0,769.2269483193552,0.0,0.0,1.0,0.147,0.0,0.057,0,1,0,0,0,BENIGN,normal,2026-08-13 17:22:26.459831,129.63.179.245,243.14.210.38
2.418695454694975,tcp,237.98731104962084,873.3278875515853,0.0,30.00029443989551,0.651,0.0,0.065,0.018,0,0,0,0,0,BENIGN,normal,2026-08-15 10:09:44.459831,213.107.213.10,231.104.180.119
6.067001655561936,tcp,798.7202131551596,736.2751635667328,4.720597392220317,0.0,0.984,0.204,0.0,0.105,0,1,0,0,0,BENIGN,normal,2026-08-13 19:06:51.459831,94.197.90.146,64.129.108.104
3.7066788469756453,udp,434.6178051260773,619.7621684495186,0.0,26.07279940734182,0.731,0.172,0.0,0.0,0,1,0,0,1,BENIGN,normal,2026-08-14 12:19:52.459831,123.65.161.30,237.203.105.71
2.957930429786742,icmp,905.7162887742694,988.0585361126907,0.0,21.44947855824948,0.848,0.19,0.0,0.0,0,0,0,0,0,BENIGN,normal,2026-08-14 17:44:49.459831,110.63.12.207,225.189.159.115
0.0,tcp,760.281646780534,861.0296522594631,0.0,0.0,0.95,0.201,0.14,0.082,0,1,0,0,0,PortScan,suspicious,2026-08-14 18:39:39.459831,252.174.182.201,16.47.173.186
1.0797835226574082,tcp,640.7075038342175,513.8619939518785,0.0,104.56700298906112,0.787,0.052,0.177,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 07:22:39.459831,237.37.163.243,186.99.154.123
1.623267915552399,udp,145.5512280263254,292.02709576385655,0.0,0.0,0.862,0.143,0.044,0.019,0,1,0,0,0,BENIGN,normal,2026-08-14 03:46:27.459831,71.106.33.110,182.204.212.121
0.0,tcp,343.6452758826523,1094.321717766604,0.0,0.0,0.767,0.086,0.115,0.0,0,0,0,0,0,BENIGN,normal,2026-08-14 11:01:12.459831,227.83.252.49,94.85.35.51
1.3233459010447417,tcp,504.6513652082324,929.7863354567228,21.059773614234153,36.815784506747924,0.88,0.0,0.017,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 05:08:59.459831,159.13.197.53,192.77.91.235
4.102984574344002,tcp,419.6140713322221,405.60901039013595,12.689063496517491,8.137467568004315,0.959,0.263,0.0,0.113,0,0,0,0,0,BENIGN,normal,2026-08-15 08:27:19.459831,227.139.214.230,76.156.60.205
1.985000452565079,udp,579.6901076359686,771.6520721983144,0.0,0.0,0.924,0.251,0.086,0.081,0,1,0,0,0,BENIGN,normal,2026-08-14 00:48:26.459831,44.109.243.178,148.13.160.157
0.882533269154515,udp,102.04480848522255,92.88444662665492,419.0252558436992,409.77854898602834,1.0,0.0,0.692,0.142,0,0,1,0,0,DDoS,critical,2026-08-14 00:30:40.459831,247.132.90.224,244.83.186.199
0.0,tcp,802.6487675612641,671.7114492934666,20.172527469675078,0.0,0.906,0.051,0.03,0.164,0,1,0,0,0,BENIGN,normal,2026-08-14 02:11:29.459831,173.44.177.229,206.26.251.86
0.6609660117362302,tcp,33.32757052640454,0.0,138.71229970811157,164.88465564371253,0.121,0.803,0.317,0.533,0,0,0,0,0,PortScan,suspicious,2026-08-14 14:52:54.459831,246.43.223.5,142.123.53.108
7.958201933014999,tcp,653.0909126296674,801.9137515014244,11.994132242798099,58.63955957246386,0.767,0.171,0.022,0.06,0,0,0,0,0,BENIGN,normal,2026-08-15 01:29:36.459831,141.66.225.216,38.123.189.81
1.1197017357117596,udp,538.5057285439822,677.1201793551231,0.0,0.0,0.77,0.0,0.0,0.11,0,1,0,0,0,BENIGN,normal,2026-08-13 14:41:05.459831,101.95.90.219,220.61.12.235
0.0,tcp,785.1308113371628,1178.8645343915482,0.0,8.85699468780162,0.728,0.0,0.0,0.0,0,1,0,0,0,BENIGN,normal,2026-08-15 09:44:14.459831,102.251.88.1,15.99.242.208
0.1876680248730489,tcp,889.2878150303727,124.77773488496912,0.0,0.0,0.716,0.288,0.083,0.0,0,0,0,0,0,BENIGN,normal,2026-08-14 21:38:43.459831,185.177.31.197,101.116.68.79
1.3896076877107424,udp,35.51570333798044,0.0,392.28372334948085,411.4959204761853,0.898,0.0,0.764,0.066,0,0,1,0,0,DDoS,critical,2026-08-14 00:31:19.459831,247.132.90.224,26.238.195.214
0.0,tcp,9.868100250094216,104.04253150845456,390.7764908939372,306.66559561085165,0.957,0.154,1.0,0.0,0,0,0,0,0,DDoS,critical,2026-08-14 06:06:00.459831,248.115.201.26,120.197.54.63
2.570413987017081,tcp,473.5612743130038,1058.345618702944,44.63935315473355,0.0,0.934,0.0,0.015,0.014,0,1,0,0,0,BENIGN,normal,2026-08-14 12:35:56.459831,66.215.252.161,103.203.152.156
3.493289081236285,udp,353.6779751946245,867.4320964424588,42.9237716393117,0.0,0.942,0.131,0.0,0.137,0,0,0,0,0,BENIGN,normal,2026-08-13 14:45:34.459831,33.197.37.207,32.23.169.133
0.31603669026937453,tcp,445.7740394837686,652.1764314618292,0.0,0.0,0.744,0.182,0.0,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 09:05:18.459831,240.84.53.38,248.93.169.99
2.55291718404931,tcp,620.9723367598996,505.22755900954604,0.0,0.0,0.843,0.101,0.091,0.0,0,1,0,0,0,BruteForce,suspicious,2026-08-14 21:40:57.459831,172.65.203.100,68.229.152.178
0.2993365867644986,tcp,34.869956172649836,0.0,110.97007073702176,135.7009546251892,0.231,0.859,0.807,0.828,0,0,0,0,0,PortScan,suspicious,2026-08-13 22:38:56.459831,220.221.199.223,249.68.37.56
1.4343786793109299,tcp,539.2375615765602,754.749553258159,15.7799367826481,18.395157613266946,0.787,0.139,0.106,0.033,0,1,0,0,0,BENIGN,normal,2026-08-14 08:45:16.459831,98.182.164.121,156.249.37.6
1.7459936880012525,tcp,28.850751858029838,75.65670217831337,76.68379166583179,44.85143228548027,0.726,0.17,0.065,0.157,5,0,0,0,0,BruteForce,suspicious,2026-08-14 21:40:35.459831,172.65.203.100,95.24.178.53
1.8900666970770352,tcp,493.87188250904137,790.148565754932,39.091787974626925,14.445566699728372,1.0,0.05,0.0,0.047,0,1,0,0,1,BENIGN,normal,2026-08-13 19:18:25.459831,173.142.180.198,212.135.160.123
3.198048524073316,udp,556.6301000945472,621.4861703192487,68.42726678283488,2.4739130995357534,0.742,0.103,0.032,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 14:18:43.459831,226.254.25.233,244.252.80.252
1.502592120053122,tcp,702.2241238475191,687.9991821314554,0.0,0.0,0.921,0.102,0.0,0.063,0,0,0,0,0,BENIGN,normal,2026-08-15 05:57:28.459831,119.85.12.62,49.160.141.190
3.917683305690831,tcp,488.5849280674977,1178.159644222525,17.45819145780186,31.831128802995938,1.0,0.21,0.0,0.009,0,1,0,0,0,BENIGN,normal,2026-08-14 11:15:05.459831,248.202.213.3,187.81.188.198
0.46330777292157016,udp,416.5061983083557,846.9598065970816,34.61942864977408,0.0,0.946,0.134,0.007,0.0,0,1,0,0,0,BENIGN,normal,2026-08-14 17:10:19.459831,76.85.32.253,58.173.60.178
0.0,udp,553.9273639407729,299.88802240865164,0.0,0.0,0.861,0.146,0.132,0.08,0,1,0,0,0,BENIGN,normal,2026-08-14 14:42:35.459831,124.50.53.33,180.166.162.54
0.5119410972273177,tcp,496.6144457659351,1214.382023724464,0.0,31.997305594762366,0.929,0.116,0.093,0.008,0,0,0,0,0,BENIGN,normal,2026-08-15 10:50:38.459831,205.187.83.52,59.56.10.222
0.19248541036051794,udp,54.019678680852635,0.0,391.05596563498443,413.2279526127606,0.926,0.072,0.805,0.0,0,0,0,0,0,DDoS,critical,2026-08-14 06:05:53.459831,248.115.201.26,155.233.55.214
0.8331925530841664,tcp,115.70814063012543,0.0,499.43243629153005,358.10503623088937,1.0,0.121,0.744,0.135,0,0,0,0,0,DDoS,critical,2026-08-15 09:48:43.459831,15.42.26.115,89.218.30.181
2.124634107944098,tcp,666.8143832796994,778.8476558171014,5.3804342248791315,4.400522838817607,0.766,0.342,0.035,0.031,1,1,0,0,0,BENIGN,normal,2026-08-15 12:13:36.459831,155.246.84.42,64.157.93.130
2.586462820080601,tcp,372.4630079754033,848.5036111192958,26.638278605722338,40.512439257721304,0.741,0.084,0.0,0.019,0,1,0,0,0,PortScan,suspicious,2026-08-14 18:46:02.459831,252.174.182.201,82.164.27.135
